time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,-0.05556754693762829,0.17207607671280298,11.574970005356633,0.05342603472382468,6.259707936382981,0.0,-0.04854098679160816,0.4242740969157696,2.711476165455327,0.021499218985880662,-0.07833792670564563,0.0,455.26047542517193,456.83083413854285,455.17497644358707,456.1403881663907
1.2600000000000007,-0.05792633585786421,0.19875054249749263,11.742731127506605,0.05497424863847922,6.255144241467082,0.0,-0.029575701426596625,0.4650089248135367,2.880123281314364,0.03325883077314737,-0.07186100053413866,0.0,464.6167883408711,465.12000522087794,465.6099944036166,466.5291737944853
1.3200000000000007,-0.05909826194073602,0.22780348856460259,11.91875464177218,0.05672083452949206,6.250778852580758,0.0,-0.009048981301700128,0.503597339988463,2.987022174286649,0.019155653077653746,-0.07460937167688715,0.0,447.8763448290671,447.64869455264676,447.8109831195992,446.6625331052593
1.3800000000000008,-0.05900877052419449,0.2590976383956753,12.099320412333261,0.057734992189346634,6.246088435537558,0.0,0.012457623709042836,0.5396307873339102,3.0316918324359245,0.011966113781875468,-0.08646946871338919,0.0,429.2588059853026,428.2459672475901,428.1483277211613,427.5361268144399
1.4400000000000008,-0.057511008346057504,0.2926101660929896,12.283247227858011,0.05816351402594222,6.2408814483094766,0.0,0.0379665793686583,0.5774946091974082,3.098990906244671,-0.004868126488373039,-0.0874174823346502,0.0,435.87254421293,435.78691786212346,436.74890663662,435.34248791525766
1.5000000000000009,-0.05443799120744568,0.32831983772605455,12.469864202883036,0.05767657369927104,6.235433726697565,0.0,0.06494850091053399,0.6127824234770815,3.121487416423818,-0.015564260088817505,-0.09858501423321704,0.0,422.66255020592695,421.6914878765306,421.8618515825845,420.9373312775661
1.560000000000001,-0.04942776265111202,0.3663891225979267,12.662254042302292,0.056744736434969134,6.230065916233521,0.0,0.10266509273734632,0.6560529097311756,3.2909987921813255,-0.015463430695194492,-0.07562460116103537,0.0,467.85971365822155,469.63749606993224,467.63993296168366,467.6478989744244
1.620000000000001,-0.04225991801092926,0.4067993419513078,12.86069616263835,0.05631219213041572,6.22577916378053,0.0,0.13666351649104472,0.6908813232944754,3.3236160651554623,0.005601941549415922,-0.06418344751066264,0.0,426.628826424826,427.60041862655453,424.87220291783194,426.67458835880717
1.680000000000001,-0.032897669434979765,0.4493674612458642,13.062403573486607,0.05660297573423989,6.2218491977694566,0.0,0.17578145998719805,0.7280657233524617,3.3997033623987045,0.003290705774207651,-0.0682691754618496,0.0,440.90793049982335,440.5670173342112,440.86983865640605,440.67873829784713
1.740000000000001,-0.02088650787587735,0.4943733923540941,13.272242182804156,0.05723164635368949,6.217395448006295,0.0,0.2250445444411578,0.7721399773691484,3.5942726405187977,0.021950665654071923,-0.09011933242769862,0.0,478.93718200581884,477.26828400453326,476.0863484939039,477.5118766332747
